,followers_count,alternate_names,name,url,api_path,twitter_name
15958,7,[],Tone Lōc,https://genius.com/artists/Tone-loc,/artists/2937,
9428,7,[],Whilk & Misky,https://genius.com/artists/Whilk-and-misky,/artists/396770,whilkandmisky
6488,7,"['Jawsh 685 x Jason Derulo x BTS', 'Jawsh 685 & Jason Derulo & BTS']","Jawsh 685, Jason Derulo & BTS",https://genius.com/artists/Jawsh-685-jason-derulo-and-bts,/artists/2413899,
5154,7,[],Anika Noni Rose,https://genius.com/artists/Anika-noni-rose,/artists/157105,
3591,7,[],Grind2Hard Osh’a,https://genius.com/artists/Grind2hard-osha,/artists/2071770,
4219,7,['Брутто Каспийский (Brutto Kaspiyskiy)'],Брутто (Brutto),https://genius.com/artists/Brutto,/artists/1233599,
16673,7,[],Ray Bradbury,https://genius.com/artists/Ray-bradbury,/artists/135139,
8878,7,"['Jyoti Mishra', 'Jyoti Prakash Mishra']",White Town,https://genius.com/artists/White-town,/artists/184994,
17179,7,[],"Carolina Gaitán, Mauro Castillo, Adassa, Rhenzy Feliz, Diane Guerrero & Stephanie Beatriz",https://genius.com/artists/Carolina-gaitan-mauro-castillo-adassa-rhenzy-feliz-diane-guerrero-and-stephanie-beatriz,/artists/3002614,
2297,7,"['Juan González Moreno', 'Hombre Don']",Zénit,https://genius.com/artists/Zenit,/artists/52024,zenitentrozos
1637,7,['Joe Swensen'],​thquib,https://genius.com/artists/Thquib,/artists/2560603,thquib
14967,7,['Gabriel Guillaume'],90sFlav,https://genius.com/artists/90sflav,/artists/1137422,
7229,7,['Aesthetic'],Emil Kruse,https://genius.com/artists/Emil-kruse,/artists/659166,
14582,7,"['OG Max', 'Tedax M', 'Maxaveli']",Tedax Max,https://genius.com/artists/Tedax-max,/artists/2078841,TedaxM
7704,7,[],Helado Negro,https://genius.com/artists/Helado-negro,/artists/354700,HeladoNegro
3657,7,[],Patrick Droney,https://genius.com/artists/Patrick-droney,/artists/386036,patrickdroney
105,7,[],Winky D,https://genius.com/artists/Winky-d,/artists/1012549,winkydonline
17536,7,[],ZUHAIR,https://genius.com/artists/Zuhair,/artists/1285972,
812,7,['Ville Virtanen'],​william (FIN),https://genius.com/artists/William-fin,/artists/1858044,
16318,7,[],Lyle Lovett,https://genius.com/artists/Lyle-lovett,/artists/8657,
1191,7,[],Irko (FRA),https://genius.com/artists/Irko-fra,/artists/2836335,
310,7,[],Vulvodynia,https://genius.com/artists/Vulvodynia,/artists/1018500,
16631,7,[],The Flat Stanleys,https://genius.com/artists/The-flat-stanleys,/artists/1012537,theflatbandleys
11304,7,"['Kieran Ventario Jolivette', 'Kieran V. Jolivette', 'Kieran Jolivette']",Kieran the Light,https://genius.com/artists/Kieran-the-light,/artists/2587554,kieranthelight
14050,7,"['Jeremi Lewings', 'Jeremi Charles Lewings']",Dende,https://genius.com/artists/Dende,/artists/1683806,DendeIsMe
6393,7,[],Uncle Answers,https://genius.com/artists/Uncle-answers,/artists/2052201,
17151,7,[],541,https://genius.com/artists/541,/artists/1405142,
6510,7,[],The Murder Capital,https://genius.com/artists/The-murder-capital,/artists/1709678,
13311,7,[],Federico García Lorca,https://genius.com/artists/Federico-garcia-lorca,/artists/36924,
3654,7,[],Knorkator,https://genius.com/artists/Knorkator,/artists/83299,
8827,7,[],Your Arms Are My Cocoon,https://genius.com/artists/Your-arms-are-my-cocoon,/artists/2493406,urarmsrmycocoon
5190,7,['Detroit Spinners'],The Spinners,https://genius.com/artists/The-spinners,/artists/18276,
11437,7,[],UNIVERSESREVENGE,https://genius.com/artists/Universesrevenge,/artists/2961688,Kennytheuniver1
16072,7,[],Carla Bruni,https://genius.com/artists/Carla-bruni,/artists/58130,carlabruni
14673,7,['Zloi Vlad'],Zloi Negr,https://genius.com/artists/Zloi-negr,/artists/999099,zloinegr
15680,7,[],​wave to earth,https://genius.com/artists/Wave-to-earth,/artists/2894691,__wavetoearth__
2247,7,[],Atlantic Starr,https://genius.com/artists/Atlantic-starr,/artists/41060,
3621,7,[],Rayana Jay,https://genius.com/artists/Rayana-jay,/artists/207003,
15436,7,[],Cast of Sofia the First,https://genius.com/artists/Cast-of-sofia-the-first,/artists/452422,
5959,7,"[""Flavour N'abania"", 'Chinedu Okoli']",Flavour,https://genius.com/artists/Flavour,/artists/452954,
11088,7,[],2kizz,https://genius.com/artists/2kizz,/artists/2870663,
10289,7,"['Zoi Devon', 'Sara Šekularac']",Zoi,https://genius.com/artists/Zoi,/artists/1584694,zloica
16641,7,[],Ajs Nigrutin,https://genius.com/artists/Ajs-nigrutin,/artists/22318,
14881,7,['Lhasa'],Lhasa de Sela,https://genius.com/artists/Lhasa-de-sela,/artists/386531,
8832,7,[],Wovenhand,https://genius.com/artists/Wovenhand,/artists/288606,wovenhandband
3651,7,[],Yoni Bloch - יוני בלוך,https://genius.com/artists/Yoni-bloch,/artists/1328735,
16632,7,[],Hoba Hoba Spirit,https://genius.com/artists/Hoba-hoba-spirit,/artists/109663,officielh2s
3028,7,"['Malandro de América', 'Joven Sandro', 'Malajunta Malandro', 'Malajunta Mamy', 'La Sabandija', 'Malajunta', 'Matías Ezequiel Mansilla', 'El Perroh']",Malandro,https://genius.com/artists/Malandro,/artists/1006660,malandro851
15320,7,['Behdad Nejatbakhshe'],Uppermost,https://genius.com/artists/Uppermost,/artists/248506,uppermostmusic
12982,7,[],Elli Ingram,https://genius.com/artists/Elli-ingram,/artists/91613,
6810,7,['Winston Lucas'],Nicoteen Ninyo,https://genius.com/artists/Nicoteen-ninyo,/artists/1781020,NicoteenNinyo
11863,7,[],Old Crow Medicine Show,https://genius.com/artists/Old-crow-medicine-show,/artists/12261,
8623,7,[],Zen-G,https://genius.com/artists/Zen-g,/artists/1191237,
1103,7,[],Harold Melvin & The Blue Notes,https://genius.com/artists/Harold-melvin-and-the-blue-notes,/artists/47185,
7338,7,[],Xandria,https://genius.com/artists/Xandria,/artists/223149,
721,7,[],Celtic Thunder,https://genius.com/artists/Celtic-thunder,/artists/354048,
10732,7,[],ZAND,https://genius.com/artists/Zand,/artists/2283400,ihatezand
11945,7,"['ゼロツー (Zero Two) & イチゴ (Ichigo) & ミク (Miku) & イクノ (Ikuno) & ココロ (Kokoro)', 'ダーリン・イン・ザ・フランキス (DARLING in the FRANXX)']",XX:me,https://genius.com/artists/Xx-me,/artists/1470814,DARLI_FRA
10104,7,[],I Wrote Haikus About Cannibalism In Your Yearbook,https://genius.com/artists/I-wrote-haikus-about-cannibalism-in-your-yearbook,/artists/367194,
16435,7,[],‍re6ce,https://genius.com/artists/Re6ce,/artists/2792631,1re6ce
1101,7,"['Big X On File', 'L.A. Lexington']",XVXX,https://genius.com/artists/Xvxx,/artists/1261636,iamxvxx
5437,7,[],Crispy Concords,https://genius.com/artists/Crispy-concords,/artists/1182184,
8051,7,[],Lauv & Troye Sivan,https://genius.com/artists/Lauv-and-troye-sivan,/artists/1699941,
17777,7,[],NewSong,https://genius.com/artists/Newsong,/artists/227940,newsongonline
14141,7,[],Nargaroth,https://genius.com/artists/Nargaroth,/artists/63376,
16442,7,[],Adriano Celentano,https://genius.com/artists/Adriano-celentano,/artists/286996,
720,7,['Dang Goodman'],Xavier Goodman,https://genius.com/artists/Xavier-goodman,/artists/2541076,XavierGoodman4
5399,7,[],Varg²™,https://genius.com/artists/Varg2tm,/artists/1676684,
15593,7,[],H-Town,https://genius.com/artists/H-town,/artists/18414,htown4life
17050,7,[],Pepe Aguilar,https://genius.com/artists/Pepe-aguilar,/artists/346345,
7530,7,[],Widespread Panic,https://genius.com/artists/Widespread-panic,/artists/155143,
6130,7,[],Fairport Convention,https://genius.com/artists/Fairport-convention,/artists/33401,
5658,7,[],Rasmus Gozzi,https://genius.com/artists/Rasmus-gozzi,/artists/1318924,
13427,7,[],XXX Rottweiler Hundar,https://genius.com/artists/Xxx-rottweiler-hundar,/artists/62985,
1963,7,[],Sister Sledge,https://genius.com/artists/Sister-sledge,/artists/53451,SisterSledge_
7594,7,['Yurmsauce'],Yurms,https://genius.com/artists/Yurms,/artists/1428568,
1779,7,[],Wintersun,https://genius.com/artists/Wintersun,/artists/355518,
7593,7,[],Void of Vision,https://genius.com/artists/Void-of-vision,/artists/998109,
10094,7,[],Gable Price and Friends,https://genius.com/artists/Gable-price-and-friends,/artists/1719304,
7013,7,[],Ilse DeLange,https://genius.com/artists/Ilse-delange,/artists/353479,IlseDeLange
10729,7,['Amir Mitchell-Townes'],UHMEER,https://genius.com/artists/Uhmeer,/artists/1613667,amir_townes
5354,7,[],FEAR (Band),https://genius.com/artists/Fear-band,/artists/51742,
11511,7,['Fresh D'],Fresh Dumbledore,https://genius.com/artists/Fresh-dumbledore,/artists/361523,
1917,7,[],Pino Daniele,https://genius.com/artists/Pino-daniele,/artists/354073,
13443,7,[],Obongjayar,https://genius.com/artists/Obongjayar,/artists/1137790,
14407,7,[],RMC Mike,https://genius.com/artists/Rmc-mike,/artists/1969638,rmc__mike
746,7,['Tanya Denise Tucker'],Tanya Tucker,https://genius.com/artists/Tanya-tucker,/artists/331840,tanyatucker
12401,7,"['Joseph Walsh', 'Joseph Fidler', 'Joseph Fidler Walsh']",Joe Walsh,https://genius.com/artists/Joe-walsh,/artists/127017,JoeWalsh
12400,7,[],F’Rhyme,https://genius.com/artists/Frhyme,/artists/2328262,
14160,7,[],Uniq Poet,https://genius.com/artists/Uniq-poet,/artists/1395545,
10752,7,[],Flëur (Band),https://genius.com/artists/Fleur-band,/artists/1655546,fleurmusic
5416,7,"['Katharine McPhee-Foster', 'Kat McPhee']",Katharine McPhee,https://genius.com/artists/Katharine-mcphee,/artists/326223,katharinemcphee
13796,7,[],The 13th Floor Elevators,https://genius.com/artists/The-13th-floor-elevators,/artists/70365,
4000,7,[],Ляпис Трубецкой (Lyapis Trubetskoy),https://genius.com/artists/Lyapis-trubetskoy,/artists/460250,
15562,7,[],Odeal,https://genius.com/artists/Odeal,/artists/2069309,iamodeal
8556,7,['Zoe Gotusso Prieto'],Zoe Gotusso,https://genius.com/artists/Zoe-gotusso,/artists/1576334,ZoeGotusso
5428,7,[],Madison Ryann Ward,https://genius.com/artists/Madison-ryann-ward,/artists/1175701,MADryannward
16406,7,[],Jodi Benson,https://genius.com/artists/Jodi-benson,/artists/158334,
13472,7,[],Iceboy ben,https://genius.com/artists/Iceboy-ben,/artists/1701384,
4637,7,['UNISON SQUARE GARDEN (ユニゾン・スクエア・ガーデン) (JPN)'],UNISON SQUARE GARDEN,https://genius.com/artists/Unison-square-garden,/artists/1244033,USGinfo
1834,7,[],1030 Tuwop,https://genius.com/artists/1030-tuwop,/artists/1236445,
17751,7,['Ayano Kaneko'],カネコアヤノ (Kaneko Ayano),https://genius.com/artists/Kaneko-ayano,/artists/2170141,
1081,7,[],Billy Preston,https://genius.com/artists/Billy-preston,/artists/66180,
6115,7,[],Zimbra,https://genius.com/artists/Zimbra,/artists/479912,
14153,7,[],Xydo (시도),https://genius.com/artists/Xydo,/artists/1732193,xydofficial
1791,7,[],Cody Carnes,https://genius.com/artists/Cody-carnes,/artists/533973,codycarnes
10739,7,['Xavier Kurt Naidoo'],Xavier Naidoo,https://genius.com/artists/Xavier-naidoo,/artists/10165,
11699,7,[],​greek,https://genius.com/artists/Greek,/artists/25374,
1799,7,['Or Shoshana - אור שושנה'],Vibe Ish - וייב איש,https://genius.com/artists/Vibe-ish,/artists/1770092,
10193,7,"['Armani (SRB)', 'Miljan Rogošić']",Ourmoney,https://genius.com/artists/Ourmoney,/artists/2448529,
9345,7,[],Ark Patrol,https://genius.com/artists/Ark-patrol,/artists/518940,
15147,7,[],Lil Kayla,https://genius.com/artists/Lil-kayla,/artists/990498,
768,7,[],Vasco Rossi,https://genius.com/artists/Vasco-rossi,/artists/354880,vascorossi
13452,7,[],BIGru i Paja Kratak,https://genius.com/artists/Bigru-i-paja-kratak,/artists/1851437,
15415,7,[],Daniela Spalla,https://genius.com/artists/Daniela-spalla,/artists/453733,danielaspalla
8590,7,[],MarikMarakesh,https://genius.com/artists/Marikmarakesh,/artists/2016030,
4028,7,[],Lee Young Ji (이영지),https://genius.com/artists/Lee-young-ji,/artists/1767632,
4015,7,[],Mahalia Jackson,https://genius.com/artists/Mahalia-jackson,/artists/152498,
5410,7,[],Mary Shelley,https://genius.com/artists/Mary-shelley,/artists/39587,
12356,7,[],3Breezy,https://genius.com/artists/3breezy,/artists/2331078,
15597,7,"['Wallice Watanabe', 'Wallice Hana Watanabe']",Wallice,https://genius.com/artists/Wallice,/artists/1530042,
8726,7,[],Arm’s Length,https://genius.com/artists/Arms-length,/artists/2032952,armslengthblues
7635,7,['Humberto Rodríguez Terrazas'],Humbe,https://genius.com/artists/Humbe,/artists/1855211,humberdz
18407,7,[],Gucci Mnich,https://genius.com/artists/Gucci-mnich,/artists/2888394,
15615,7,"['Brigada Liniște', 'Kazi Ploae & Specii', 'Kazi Ploae x Dragonu x Chimie']",Kazi Ploae și Specii,https://genius.com/artists/Kazi-ploae-si-specii,/artists/41802,
791,7,['Stefan Petrović'],Venok,https://genius.com/artists/Venok,/artists/139021,
14085,7,[],Deborah Cox,https://genius.com/artists/Deborah-cox,/artists/8598,
2062,7,[],高中正義 (Masayoshi Takanaka),https://genius.com/artists/Masayoshi-takanaka,/artists/1011464,
5863,7,['Marc Veira'],Flowdan,https://genius.com/artists/Flowdan,/artists/12335,BigFlowdan
17812,7,[],Indxgo,https://genius.com/artists/Indxgo,/artists/2538453,indxgokun
7148,7,[],104 & Truwer,https://genius.com/artists/104-and-truwer,/artists/1167645,
4096,7,[],KREC,https://genius.com/artists/Krec,/artists/1045867,
15612,7,[],Terence Trent D’Arby,https://genius.com/artists/Terence-trent-darby,/artists/344608,
6390,7,[],The Association,https://genius.com/artists/The-association,/artists/26394,
5473,7,[],Christian Kuria,https://genius.com/artists/Christian-kuria,/artists/1615990,christiankuria
2893,7,[],The Delfonics,https://genius.com/artists/The-delfonics,/artists/12323,
15271,7,['Tiffany Cobb'],Blu Cantrell,https://genius.com/artists/Blu-cantrell,/artists/7370,iamblucantrell
11034,7,['Daniel Goldstein'],Lane 8,https://genius.com/artists/Lane-8,/artists/582604,lane8music
17628,7,['Matthew Shafer'],Uncle Kracker,https://genius.com/artists/Uncle-kracker,/artists/2437,unclekracker
12346,7,[],Где Фантом? (Gde Fantom?),https://genius.com/artists/Gde-fantom,/artists/2498382,
18403,7,[],Flowz Dilione,https://genius.com/artists/Flowz-dilione,/artists/996702,
1704,7,['Mounir Hamdoune'],Pierrii,https://genius.com/artists/Pierrii,/artists/976352,Pierrii_7
9983,7,['N-тайп (N-type)'],ENTYPE,https://genius.com/artists/Entype,/artists/2775557,
3782,7,[],Hailey Knox,https://genius.com/artists/Hailey-knox,/artists/668406,haileyknoxmusic
16347,7,[],ThxSoMch,https://genius.com/artists/Thxsomch,/artists/3321868,thxsomch
12530,7,[],​why mona,https://genius.com/artists/Why-mona,/artists/1208022,
16351,7,[],Bachman–Turner Overdrive,https://genius.com/artists/Bachmanturner-overdrive,/artists/55262,
15532,7,"['Lil Jaimy', 'Lil Jairmy GasGang', 'Jairmy Long', 'King Jairmy']",Lil Jairmy,https://genius.com/artists/Lil-jairmy,/artists/614478,
11036,7,"['Aleksandra Safiya Chhem', 'Aleksandra Chhem']",Aleksa Safiya,https://genius.com/artists/Aleksa-safiya,/artists/2180173,
8096,7,"['Poet The Sonnet', 'Siphelele Mnyande', 'Siphelele Vazi Mnyande']",Pdot O,https://genius.com/artists/Pdot-o,/artists/76649,PdotO_SA
5295,7,[],Union J,https://genius.com/artists/Union-j,/artists/52845,
10251,7,[],Elysian Fields,https://genius.com/artists/Elysian-fields,/artists/355405,
6577,7,NULL,Young Kai,https://genius.com/HermetiqKai,/users/9705685,NULL
8032,7,[],Imagine Dragons & JID,https://genius.com/artists/Imagine-dragons-and-jid,/artists/2933124,
18468,7,['Kublai Khan'],Kublai Khan TX,https://genius.com/artists/Kublai-khan-tx,/artists/456223,
5468,7,[],Eric Carmen,https://genius.com/artists/Eric-carmen,/artists/358649,
5867,7,[],Казённый Унитаз (Kazenny Unitaz),https://genius.com/artists/Kazenny-unitaz,/artists/1454636,
13420,7,[],YAUX,https://genius.com/artists/Yaux,/artists/2094817,
5452,7,[],Rachael Yamagata,https://genius.com/artists/Rachael-yamagata,/artists/239305,rachaelyamagata
2914,7,"['Chad Robert Kroeger', 'Chad Robert Turton', 'Chad Turton']",Chad Kroeger,https://genius.com/artists/Chad-kroeger,/artists/7804,
278,7,[],IAN HOPELESS,https://genius.com/artists/Ian-hopeless,/artists/1032701,ianhopeless
12474,7,[],2T4,https://genius.com/artists/2t4,/artists/1273986,
684,7,[],Kurupt FM,https://genius.com/artists/Kurupt-fm,/artists/1038970,KuruptFM
17045,7,['Gwell J'],Fudasca,https://genius.com/artists/Fudasca,/artists/1293797,
11851,7,"['Rayland A. Baxter', 'Rayland Allen Baxter']",Rayland Baxter,https://genius.com/artists/Rayland-baxter,/artists/362139,RaylandisHere
2997,7,[],Crystal Waters,https://genius.com/artists/Crystal-waters,/artists/339862,
12482,7,[],Fireworks,https://genius.com/artists/Fireworks,/artists/299975,
7035,7,[],Mountain,https://genius.com/artists/Mountain,/artists/47777,
10070,7,[],Noctyx,https://genius.com/artists/Noctyx,/artists/3070932,
3902,7,[],Gov’t Mule,https://genius.com/artists/Govt-mule,/artists/353657,
2994,7,['Lynn Ahrens and Stephen Flaherty'],Stephen Flaherty,https://genius.com/artists/Stephen-flaherty,/artists/367492,
10221,7,[],Van der Graaf Generator,https://genius.com/artists/Van-der-graaf-generator,/artists/325879,
11946,7,[],Hovvdy,https://genius.com/artists/Hovvdy,/artists/678148,hovvdy2000
12198,7,['Tilly Mann'],Matilda Mann,https://genius.com/artists/Matilda-mann,/artists/1723168,matildathemann
7195,7,"['Burt F. Bacharach', 'Burt Freeman Bacharach']",Burt Bacharach,https://genius.com/artists/Burt-bacharach,/artists/73335,
1041,7,[],KSLV Noh,https://genius.com/artists/Kslv-noh,/artists/2956190,
7361,7,"['Djus', 'Ivan Ivanović']",Juice,https://genius.com/artists/Juice,/artists/140122,
16506,7,[],Islem-23,https://genius.com/artists/Islem-23,/artists/587470,
17804,7,[],Fanso,https://genius.com/artists/Fanso,/artists/1115679,
3017,7,[],Wise Guys,https://genius.com/artists/Wise-guys,/artists/359754,
16055,7,[],Loudon Wainwright III,https://genius.com/artists/Loudon-wainwright-iii,/artists/149469,lw3official
2016,7,[],The Upside Downs,https://genius.com/artists/The-upside-downs,/artists/2565070,
12494,7,"['Gaz Michael Coombes', 'Gaz M. Coombes', 'Gareth M. Coombes', 'Gareth Coombes', 'Gareth Michael Coombes']",Gaz Coombes,https://genius.com/artists/Gaz-coombes,/artists/369409,GazCoombes
10709,7,['Justin Bieber & Ed Sheeran'],Ed Sheeran & Justin Bieber,https://genius.com/artists/Ed-sheeran-and-justin-bieber,/artists/1816630,EdSheeran
4684,7,[],Yxng Davi,https://genius.com/artists/Yxng-davi,/artists/1801583,
5330,7,[],Grant Kirkhope,https://genius.com/artists/Grant-kirkhope,/artists/527947,
2010,7,"['The English Beat', 'The British Beat']",​The Beat,https://genius.com/artists/The-beat,/artists/45512,
8087,7,[],TIF,https://genius.com/artists/Tif,/artists/1927147,
14281,7,[],Genius 中文翻譯 (Chinese Translations),https://genius.com/artists/Genius-chinese-translations,/artists/2738802,
